norm_name,CODEISO3,ambiguité,dep_code
aroz,FRA,1,70
arpaillargues aureillac,FRA,1,30
arpajon,FRA,1,91
arpajon cere,FRA,1,15
arpavon,FRA,1,26
arpenans,FRA,1,70
arpheuilles saint priest,FRA,1,03
arphy,FRA,1,30
arquenay,FRA,1,53
arques bataille,FRA,1,76
arquettes,FRA,1,11
arquettes val,FRA,1,11
arqueves,FRA,1,80
arquian,FRA,1,58
arracourt,FRA,1,54
arradon,FRA,1,56
arraincourt,FRA,1,57
arrancourt,FRA,1,91
arrancy,FRA,1,02
arrancy crusne,FRA,1,55
arrans,FRA,1,21
arras,FRA,1,62
arras lavedan,FRA,1,65
arras rhone,FRA,1,07
arrast larrebieu,FRA,1,64
arraute charritte,FRA,1,64
arraye han,FRA,1,54
arrayou lahitte,FRA,1,65
arre,FRA,1,30
arreau,FRA,1,65
arrelles,FRA,1,10
arrembecourt,FRA,1,10
arrenes,FRA,1,23
arrens,FRA,1,65
arrens marsous,FRA,1,65
arrentes corcieux,FRA,1,88
arrentieres,FRA,1,10
arrest,FRA,1,80
arreux,FRA,1,08
arriance,FRA,1,57
arricau bordes,FRA,1,64
arrien,FRA,1,64
arrien bethmale,FRA,1,09
arrigas,FRA,1,30
arrigny,FRA,1,51
arro,FRA,1,2A
arrodets,FRA,1,65
arrodets ez angles,FRA,1,65
arromanches bains,FRA,1,14
arronnes,FRA,1,03
arronville,FRA,1,95
arros,FRA,1,64
arros nay,FRA,1,64
arroses,FRA,1,64
arrou,FRA,1,28
arrouede,FRA,1,32
arrout,FRA,1,09
ars favets,FRA,1,63
ars formans,FRA,1,01
ars laquenexy,FRA,1,57
ars moselle,FRA,1,57
ars re,FRA,1,17
arsac,FRA,1,33
arsac velay,FRA,1,43
arsague,FRA,1,40
arsans,FRA,1,70
arsonval,FRA,1,10
arsure arsurette,FRA,1,39
arsures,FRA,1,39
arsy,FRA,1,60
art meurthe,FRA,1,54
artagnan,FRA,1,65
artaise vivier,FRA,1,08
artaix,FRA,1,71
artalens souin,FRA,1,65
artannes indre,FRA,1,37
artannes thouet,FRA,1,49
artas,FRA,1,38
artassenx,FRA,1,40
artemare,FRA,1,01
artemps,FRA,1,02
artenay,FRA,1,45
arthaz pont dame,FRA,1,74
arthel,FRA,1,58
arthemonay,FRA,1,26
arthenac,FRA,1,17
arthenas,FRA,1,39
arthes,FRA,1,81
arthez,FRA,1,64
arthez armagnac,FRA,1,40
arthez asson,FRA,1,64
arthez bearn,FRA,1,64
artheze,FRA,1,72
arthies,FRA,1,95
arthon,FRA,1,36
arthon retz,FRA,1,44
arthonnay,FRA,1,89
arthun,FRA,1,42
artigat,FRA,1,09
artignosc verdon,FRA,1,83
artigue,FRA,1,31
artigueloutan,FRA,1,64
artiguelouve,FRA,1,64
artiguemy,FRA,1,65
artigues lussac,FRA,1,33
artigues pres bordeaux,FRA,1,33
artins,FRA,1,41
artois,FRA,1,62
artolsheim,FRA,1,67
artonne,FRA,1,63
artres,FRA,1,59
artzenheim,FRA,1,68
arudy,FRA,1,64
arutua,FRA,1,987
arvert,FRA,1,17
arveyres,FRA,1,33
arvieu,FRA,1,12
arvieux,FRA,1,05
arvigna,FRA,1,09
arvillard,FRA,1,73
arvillers,FRA,1,80
arx,FRA,1,40
arzacq arraziguet,FRA,1,64
arzal,FRA,1,56
arzano,FRA,1,29
arzay,FRA,1,38
arzembouy,FRA,1,58
arzenc apcher,FRA,1,48
arzenc randon,FRA,1,48
arzens,FRA,1,11
arzillieres,FRA,1,51
arzillieres neuville,FRA,1,51
arzon,FRA,1,56
arzviller,FRA,1,57
asasp,FRA,1,64
asasp arros,FRA,1,64
ascain,FRA,1,64
ascarat,FRA,1,64
aschbach,FRA,1,67
ascheres marche,FRA,1,45
asco,FRA,1,2B
ascou,FRA,1,09
ascoux,FRA,1,45
ascros,FRA,1,06
asfeld,FRA,1,08
aslonnes,FRA,1,86
asnan,FRA,1,58
asnans,FRA,1,39
asnans beauvoisin,FRA,1,39
asnelles,FRA,1,14
asnieres bessin,FRA,1,14
asnieres blour,FRA,1,86
asnieres bois,FRA,1,89
asnieres dijon,FRA,1,21
asnieres giraud,FRA,1,17
asnieres montagne,FRA,1,21
asnieres nouere,FRA,1,16
asnieres oise,FRA,1,95
asnieres poitou,FRA,1,79
asnieres saone,FRA,1,01
asnieres seine,FRA,1,92
asnieres vegre,FRA,1,72
aspach bas,FRA,1,68
aspach haut,FRA,1,68
aspach michelbach,FRA,1,68
asperes,FRA,1,30
asperjoc,FRA,1,07
aspet,FRA,1,31
aspin,FRA,1,65
aspin aure,FRA,1,65
aspin lavedan,FRA,1,65
aspiran,FRA,1,34
aspres,FRA,1,61
aspres buech,FRA,1,05
aspres corps,FRA,1,05
aspret,FRA,1,31
aspret sarrat,FRA,1,31
asprieres,FRA,1,12
asque,FRA,1,65
asquins,FRA,1,89
assac,FRA,1,81
assainvillers,FRA,1,80
assais,FRA,1,79
assais jumeaux,FRA,1,79
assas,FRA,1,34
assat,FRA,1,64
assay,FRA,1,37
asse berenger,FRA,1,53
asse boisne,FRA,1,72
asse riboul,FRA,1,72
assenay,FRA,1,10
assencieres,FRA,1,10
assenoncourt,FRA,1,57
asserac,FRA,1,44
assevent,FRA,1,59
assevillers,FRA,1,80
assier,FRA,1,46
assieu,FRA,1,38
assignan,FRA,1,34
assigny,FRA,1,18
assions,FRA,1,07
assis serre,FRA,1,02
asson,FRA,1,64
asswiller,FRA,1,67
astaffort,FRA,1,47
astaillac,FRA,1,19
aste,FRA,1,65
aste beon,FRA,1,64
astet,FRA,1,07
astille,FRA,1,53
astis,FRA,1,64
aston,FRA,1,09
astugue,FRA,1,65
athee cher,FRA,1,37
athesans,FRA,1,70
athesans etroitefontaine,FRA,1,70
athienville,FRA,1,54
athies laon,FRA,1,02
athis mons,FRA,1,91
athis orne,FRA,1,61
athis val rouvre,FRA,1,61
athos aspis,FRA,1,64
attainville,FRA,1,95
attancourt,FRA,1,52
attaques,FRA,1,62
attenschwiller,FRA,1,68
attiches,FRA,1,59
attichy,FRA,1,60
attignat,FRA,1,01
attignat oncin,FRA,1,73
attigneville,FRA,1,88
attilloncourt,FRA,1,57
attilly,FRA,1,02
attin,FRA,1,62
atton,FRA,1,54
attray,FRA,1,45
attricourt,FRA,1,70
aubagnan,FRA,1,40
aubagne,FRA,1,13
aubaine,FRA,1,21
aubais,FRA,1,30
aubarede,FRA,1,65
aubas,FRA,1,24
aubazat,FRA,1,43
aubazines,FRA,1,19
aubeguimont,FRA,1,76
aubenas,FRA,1,07
aubenas alpes,FRA,1,04
aubenasson,FRA,1,26
aubencheul bac,FRA,1,59
aubencheul bois,FRA,1,02
aubenton,FRA,1,02
aubepierre,FRA,1,77
aubepierre aube,FRA,1,52
aubepierre ozouer repos,FRA,1,77
aubepin,FRA,1,39
auberchicourt,FRA,1,59
aubercourt,FRA,1,80
aubergenville,FRA,1,78
auberives royans,FRA,1,38
auberives vareze,FRA,1,38
aubermesnil,FRA,1,76
aubermesnil beaumais,FRA,1,76
aubermesnil erables,FRA,1,76
aubers,FRA,1,59
aubertin,FRA,1,64
auberville,FRA,1,14
auberville manuel,FRA,1,76
auberville renault,FRA,1,76
aubervilliers,FRA,1,93
aubeterre dronne,FRA,1,16
aubevoye,FRA,1,27
aubiat,FRA,1,63
aubie espessas,FRA,1,33
aubiere,FRA,1,63
aubiet,FRA,1,32
aubignan,FRA,1,84
aubignas,FRA,1,07
aubigne layon,FRA,1,49
aubigne racan,FRA,1,72
aubignosc,FRA,1,04
aubigny artois,FRA,1,62
aubigny bac,FRA,1,59
aubigny clouzeaux,FRA,1,85
aubigny kaisnes,FRA,1,02
aubigny laonnois,FRA,1,02
aubigny nere,FRA,1,18
aubigny plaine,FRA,1,21
aubigny pothees,FRA,1,08
aubigny ronce,FRA,1,21
aubigny sombernon,FRA,1,21
aubilly,FRA,1,51
aubin saint vaast,FRA,1,62
aubinges,FRA,1,18
auboncourt vauzelles,FRA,1,08
aubonne,FRA,1,25
aubord,FRA,1,30
auboue,FRA,1,54
aubous,FRA,1,64
aubres,FRA,1,26
aubreville,FRA,1,55
aubrives,FRA,1,08
aubrometz,FRA,1,62
aubry,FRA,1,59
aubry exmes,FRA,1,61
aubry hainaut,FRA,1,59
aubry panthou,FRA,1,61
aubure,FRA,1,68
aubussargues,FRA,1,30
aubusson auvergne,FRA,1,63
aubvillers,FRA,1,80
auby,FRA,1,59
aucaleuc,FRA,1,22
aucazein,FRA,1,09
aucelon,FRA,1,26
aucey plaine,FRA,1,50
auch,FRA,1,32
auchel,FRA,1,62
auchonvillers,FRA,1,80
auchy,FRA,1,59
auchy bois,FRA,1,62
auchy hesdin,FRA,1,62
auchy lez orchies,FRA,1,59
auchy mines,FRA,1,62
auchy montagne,FRA,1,60
aucun,FRA,1,65
audaux,FRA,1,64
audelange,FRA,1,39
audeloncourt,FRA,1,52
audembert,FRA,1,62
audenge,FRA,1,33
auderville,FRA,1,50
audes,FRA,1,03
audeux,FRA,1,25
audeville,FRA,1,45
audierne,FRA,1,29
audignicourt,FRA,1,02
audignies,FRA,1,59
audignon,FRA,1,40
audigny,FRA,1,02
audincourt,FRA,1,25
audincthun,FRA,1,62
audinghen,FRA,1,62
audon,FRA,1,40
audouville hubert,FRA,1,50
audrehem,FRA,1,62
audressein,FRA,1,09
audresselles,FRA,1,62
audrieu,FRA,1,14
audrix,FRA,1,24
audruicq,FRA,1,62
audun roman,FRA,1,54
audun tiche,FRA,1,57
auenheim,FRA,1,67
auffargis,FRA,1,78
auffay,FRA,1,76
aufferville,FRA,1,77
auffreville brasseuil,FRA,1,78
auflance,FRA,1,08
auga,FRA,1,64
augan,FRA,1,56
auge saint medard,FRA,1,16
augea,FRA,1,39
auger saint vincent,FRA,1,60
augerans,FRA,1,39
augeres,FRA,1,23
augerolles,FRA,1,63
augers brie,FRA,1,77
augerville riviere,FRA,1,45
augicourt,FRA,1,70
augignac,FRA,1,24
augirein,FRA,1,09
augisey,FRA,1,39
augnat,FRA,1,63
augnax,FRA,1,32
augne,FRA,1,87
augny,FRA,1,57
auguaise,FRA,1,61
augy aubois,FRA,1,18
aujan mournede,FRA,1,32
aujargues,FRA,1,30
aujeurres,FRA,1,52
aujols,FRA,1,46
aulan,FRA,1,26
aulas,FRA,1,30
aulhat,FRA,1,63
aulhat flat,FRA,1,63
aullene,FRA,1,2A
aulnat,FRA,1,63
aulnay aitre,FRA,1,51
aulnay bois,FRA,1,93
aulnay iton,FRA,1,27
aulnay marne,FRA,1,51
aulnay mauldre,FRA,1,78
aulnay riviere,FRA,1,45
aulneaux,FRA,1,72
aulnois,FRA,1,88
aulnois laon,FRA,1,02
aulnois perthois,FRA,1,55
aulnois seille,FRA,1,57
aulnoy aube,FRA,1,52
aulnoy lez valenciennes,FRA,1,59
aulnoye,FRA,1,59
aulnoye aymeries,FRA,1,59
aulos,FRA,1,09
ault,FRA,1,80
aulus bains,FRA,1,09
aulx cromary,FRA,1,70
aumagne,FRA,1,17
aumale,FRA,1,76
aumatre,FRA,1,80
aumelas,FRA,1,34
aumenancourt,FRA,1,51
aumenancourt grand,FRA,1,51
aumerval,FRA,1,62
aumes,FRA,1,34
aumessas,FRA,1,30
aumetz,FRA,1,57
aumeville lestre,FRA,1,50
aumont aubrac,FRA,1,48
aumont halatte,FRA,1,60
aumur,FRA,1,39
aunac,FRA,1,16
aunat,FRA,1,11
aunay,FRA,1,58
aunay auneau,FRA,1,28
aunay bazois,FRA,1,58
aunay bois,FRA,1,61
aunay crecy,FRA,1,28
aunay odon,FRA,1,14
auneau,FRA,1,28
auneau bleury saint symphorien,FRA,1,28
auneuil,FRA,1,60
aunou faucon,FRA,1,61
aunou orne,FRA,1,61
auppegard,FRA,1,76
aups,FRA,1,83
aurade,FRA,1,32
auradou,FRA,1,47
auragne,FRA,1,31
auray,FRA,1,56
aure,FRA,1,08
aurec,FRA,1,43
aurec loire,FRA,1,43
aureil,FRA,1,87
aureille,FRA,1,13
aureville,FRA,1,31
auriac dropt,FRA,1,47
auriac eglise,FRA,1,15
auriac lagast,FRA,1,12
auriac perigord,FRA,1,24
auriac vendinelle,FRA,1,31
auriat,FRA,1,23
auribail,FRA,1,31
auribeau,FRA,1,84
auribeau siagne,FRA,1,06
aurice,FRA,1,40
auriebat,FRA,1,65
aurieres,FRA,1,63
aurignac,FRA,1,31
aurillac,FRA,1,15
aurimont,FRA,1,32
aurin,FRA,1,31
auriol,FRA,1,13
auriolles,FRA,1,33
auriples,FRA,1,26
auris,FRA,1,38
auros,FRA,1,33
aurouer,FRA,1,03
auroux,FRA,1,48
aussac vadalle,FRA,1,16
aussat,FRA,1,32
ausseing,FRA,1,31
aussevielle,FRA,1,64
aussillon,FRA,1,81
aussois,FRA,1,73
ausson,FRA,1,31
aussonce,FRA,1,08
aussonne,FRA,1,31
aussos,FRA,1,32
aussurucq,FRA,1,64
autainville,FRA,1,41
autechaux,FRA,1,25
autechaux roide,FRA,1,25
autels,FRA,1,02
autels villevillon,FRA,1,28
auterrive,FRA,1,64
autet,FRA,1,70
autevielle saint martin bideren,FRA,1,64
auteyrac,FRA,1,43
authe,FRA,1,08
authenay,FRA,1,27
autheuil authouillet,FRA,1,27
autheuil valois,FRA,1,60
autheux,FRA,1,80
authevernes,FRA,1,27
authezat,FRA,1,63
authieule,FRA,1,80
authieux,FRA,1,27
authieux calonne,FRA,1,14
authieux papion,FRA,1,14
authieux port saint ouen,FRA,1,76
authieux puits,FRA,1,61
authieux ratieville,FRA,1,76
authiou,FRA,1,58
authoison,FRA,1,70
authon ebeon,FRA,1,17
authon perche,FRA,1,28
authon plaine,FRA,1,91
authou,FRA,1,27
authuille,FRA,1,80
authume,FRA,1,39
authumes,FRA,1,71
autichamp,FRA,1,26
autignac,FRA,1,34
autigny,FRA,1,76
autigny grand,FRA,1,52
autigny petit,FRA,1,52
autigny tour,FRA,1,88
autingues,FRA,1,62
autoire,FRA,1,46
autoreille,FRA,1,70
autouillet,FRA,1,78
autrac,FRA,1,43
autrans meaudre vercors,FRA,1,38
autreche,FRA,1,37
autrechene,FRA,1,90
autreches,FRA,1,60
autrecourt aire,FRA,1,55
autrecourt pourron,FRA,1,08
autremencourt,FRA,1,02
autrepierre,FRA,1,54
autreppes,FRA,1,02
autretot,FRA,1,76
autreville moselle,FRA,1,54
autreville renne,FRA,1,52
autreville saint lambert,FRA,1,55
autrey cerre,FRA,1,70
autrey gray,FRA,1,70
autrey vay,FRA,1,70
autricourt,FRA,1,21
autruche,FRA,1,08
autruy juine,FRA,1,45
autry,FRA,1,08
autry chatel,FRA,1,45
autry issards,FRA,1,03
autun,FRA,1,71
auty,FRA,1,82
auvare,FRA,1,06
auve,FRA,1,51
auvernaux,FRA,1,91
auvers hamon,FRA,1,72
auvers montfaucon,FRA,1,72
auvers oise,FRA,1,95
auvers saint georges,FRA,1,91
auverse,FRA,1,49
auvet chapelotte,FRA,1,70
auvillar,FRA,1,82
auvillars,FRA,1,14
auvillars saone,FRA,1,21
auvillers forges,FRA,1,08
auvilliers,FRA,1,76
auvilliers gatinais,FRA,1,45
auxais,FRA,1,50
auxange,FRA,1,39
auxant,FRA,1,21
auxelles bas,FRA,1,90
auxelles haut,FRA,1,90
auxerre,FRA,1,89
auxey duresses,FRA,1,21
auxi chateau,FRA,1,62
auxon dessus,FRA,1,25
auxonne,FRA,1,21
auxons,FRA,1,25
auzainvilliers,FRA,1,88
auzances,FRA,1,23
auzas,FRA,1,31
auzat,FRA,1,09
auzat allier,FRA,1,63
auzat combelle,FRA,1,63
auzay,FRA,1,85
auzebosc,FRA,1,76
auzelles,FRA,1,63
auzers,FRA,1,15
auzet,FRA,1,04
auzeville,FRA,1,31
auzeville tolosane,FRA,1,31
auzielle,FRA,1,31
auzits,FRA,1,12
auzon,FRA,1,43
auzon marais,FRA,1,10
auzouer,FRA,1,37
auzouer touraine,FRA,1,37
auzouville auberbosc,FRA,1,76
auzouville esneval,FRA,1,76
auzouville ry,FRA,1,76
auzouville saane,FRA,1,76
availles,FRA,1,86
availles chatellerault,FRA,1,86
availles limouzine,FRA,1,86
availles seiche,FRA,1,35
availles thouarsais,FRA,1,79
avajan,FRA,1,65
avallon,FRA,1,89
avanchers,FRA,1,73
avanchers valmorel,FRA,1,73
avanne,FRA,1,25
avanne aveney,FRA,1,25
avant marcilly,FRA,1,10
avant ramerupt,FRA,1,10
avanton,FRA,1,86
avapessa,FRA,1,2B
avaray,FRA,1,41
avaux,FRA,1,08
aveize,FRA,1,69
aveizieux,FRA,1,42
avelanges,FRA,1,21
avelesges,FRA,1,80
avelin,FRA,1,59
aveluy,FRA,1,80
avenas,FRA,1,69
avenay val or,FRA,1,51
avene,FRA,1,34
avenieres,FRA,1,38
avenieres veyrins thuellin,FRA,1,38
avensac,FRA,1,32
avensan,FRA,1,33
aventignan,FRA,1,65
averan,FRA,1,65
averdoingt,FRA,1,62
averdon,FRA,1,41
avermes,FRA,1,03
avernes,FRA,1,95
avernes exmes,FRA,1,61
avernes saint gourgon,FRA,1,61
averon bergelle,FRA,1,32
averton,FRA,1,53
avesnelles,FRA,1,59
avesnes aubert,FRA,1,59
avesnes bapaume,FRA,1,62
avesnes bray,FRA,1,76
avesnes chaussoy,FRA,1,80
avesnes comte,FRA,1,62
avesnes helpe,FRA,1,59
avesnes saosnois,FRA,1,72
avesnes sec,FRA,1,59
avesnes val,FRA,1,76
avessac,FRA,1,44
avesse,FRA,1,72
aveux,FRA,1,65
avezac prat,FRA,1,65
avezac prat lahitte,FRA,1,65
avezan,FRA,1,32
aviernoz,FRA,1,74
avignon saint claude,FRA,1,39
avignonet,FRA,1,38
avignonet lauragais,FRA,1,31
avillers sainte croix,FRA,1,55
avilley,FRA,1,25
avilly saint leonard,FRA,1,60
avion,FRA,1,62
avioth,FRA,1,55
avire,FRA,1,49
avirey lingey,FRA,1,10
aviron,FRA,1,27
avirons,FRA,1,974
avize,FRA,1,51
avocourt,FRA,1,55
avoise,FRA,1,72
avolsheim,FRA,1,67
avon peze,FRA,1,10
avon roches,FRA,1,37
avondance,FRA,1,62
avord,FRA,1,18
avosnes,FRA,1,21
avot,FRA,1,21
avoudrey,FRA,1,25
avranches,FRA,1,50
avranville,FRA,1,88
avrechy,FRA,1,60
avrecourt,FRA,1,52
avree,FRA,1,58
avremesnil,FRA,1,76
avressieux,FRA,1,73
avreuil,FRA,1,10
avrieux,FRA,1,73
avrigney,FRA,1,70
avrigney virey,FRA,1,70
avrigny,FRA,1,60
avril,FRA,1,54
avril loire,FRA,1,58
avrille ponceaux,FRA,1,37
avroult,FRA,1,62
avy,FRA,1,17
awala yalimapo,FRA,1,973
awoingt,FRA,1,59
ax thermes,FRA,1,09
axat,FRA,1,11
axiat,FRA,1,09
ay,FRA,1,51
ay champagne,FRA,1,51
ay moselle,FRA,1,57
ayat sioule,FRA,1,63
aydat,FRA,1,63
aydie,FRA,1,64
aydius,FRA,1,64
aydoilles,FRA,1,88
ayen,FRA,1,19
ayencourt,FRA,1,80
ayette,FRA,1,62
ayguatebia,FRA,1,66
ayguatebia talau,FRA,1,66
ayguemorte graves,FRA,1,33
ayguesvives,FRA,1,31
ayguetinte,FRA,1,32
ayherre,FRA,1,64
ayn,FRA,1,73
aynac,FRA,1,46
aynans,FRA,1,70
ayrens,FRA,1,15
ayron,FRA,1,86
ayros arbouix,FRA,1,65
ayse,FRA,1,74
ayssenes,FRA,1,12
aytre,FRA,1,17
ayvelles,FRA,1,08
ayzac ost,FRA,1,65
ayzieu,FRA,1,32
azannes soumazannes,FRA,1,55
azas,FRA,1,31
azat chatenet,FRA,1,23
azat ris,FRA,1,87
azat riz,FRA,1,87
azay brule,FRA,1,79
azay cher,FRA,1,37
azay ferron,FRA,1,36
azay indre,FRA,1,37
azay rideau,FRA,1,37
azay thouet,FRA,1,79
azelot,FRA,1,54
azerables,FRA,1,23
azerailles,FRA,1,54
azereix,FRA,1,65
azet,FRA,1,65
azeville,FRA,1,50
azillanet,FRA,1,34
azille,FRA,1,11
azilone ampaza,FRA,1,2A
azincourt,FRA,1,62
azolette,FRA,1,69
azoudange,FRA,1,57
azur,FRA,1,40
azy,FRA,1,18
azy marne,FRA,1,02
azy vif,FRA,1,58
azzana,FRA,1,2A
baalon,FRA,1,55
baalons,FRA,1,08
babeau bouldoux,FRA,1,34
baboeuf,FRA,1,60
baby,FRA,1,77
baccarat,FRA,1,54
baccon,FRA,1,45
bach,FRA,1,46
bachant,FRA,1,59
bachas,FRA,1,31
bachellerie,FRA,1,24
bachivillers,FRA,1,60
bachos,FRA,1,31
bachos binos,FRA,1,31
bachy,FRA,1,59
bacilly,FRA,1,50
bacon,FRA,1,48
baconnes,FRA,1,51
baconniere,FRA,1,53
bacouel,FRA,1,60
bacouel selle,FRA,1,80
bacourt,FRA,1,57
bacquepuis,FRA,1,27
bacqueville,FRA,1,27
bacqueville caux,FRA,1,76
badailhac,FRA,1,15
badaroux,FRA,1,48
badecon pin,FRA,1,36
badefols ans,FRA,1,24
badefols cadouin,FRA,1,24
badefols dordogne,FRA,1,24
baden,FRA,1,56
badens,FRA,1,11
badevel,FRA,1,25
badmenil bois,FRA,1,88
badonviller,FRA,1,54
badonvilliers,FRA,1,55
badonvilliers gerauvilliers,FRA,1,55
baerendorf,FRA,1,67
baerenthal,FRA,1,57
baffe,FRA,1,88
baffie,FRA,1,63
bagard,FRA,1,30
bagas,FRA,1,33
bagat,FRA,1,46
bagat quercy,FRA,1,46
bage chatel,FRA,1,01
bage ville,FRA,1,01
bagert,FRA,1,09
bagiry,FRA,1,31
bagnac,FRA,1,46
bagnac cele,FRA,1,46
bagneaux,FRA,1,89
bagneaux loing,FRA,1,77
bagneres bigorre,FRA,1,65
bagneres luchon,FRA,1,31
bagneux fosse,FRA,1,10
bagnizeau,FRA,1,17
bagnoles,FRA,1,11
bagnoles orne normandie,FRA,1,61
bagnolet,FRA,1,93
bagnols bains,FRA,1,48
bagnols ceze,FRA,1,30
bagnols foret,FRA,1,83
bagnot,FRA,1,21
baguer morvan,FRA,1,35
baguer pican,FRA,1,35
baho,FRA,1,66
bahus soubiran,FRA,1,40
baie mahault,FRA,1,971
baignes,FRA,1,70
baignes sainte radegonde,FRA,1,16
baigneux juifs,FRA,1,21
baigts,FRA,1,40
baigts bearn,FRA,1,64
baillargues,FRA,1,34
baille,FRA,1,35
bailleau armenonville,FRA,1,28
bailleau eveque,FRA,1,28
bailleau gallardon,FRA,1,28
bailleau pin,FRA,1,28
baillestavy,FRA,1,66
baillet,FRA,1,78
baillet france,FRA,1,95
bailleul cornailles,FRA,1,62
bailleul neuville,FRA,1,76
bailleul pernes,FRA,1,62
bailleul sir berthoult,FRA,1,62
bailleul soc,FRA,1,60
bailleul therain,FRA,1,60
bailleul vallee,FRA,1,27
bailleulmont,FRA,1,62
bailleulval,FRA,1,62
bailleval,FRA,1,60
baillif,FRA,1,971
baillolet,FRA,1,76
baillou,FRA,1,41
bailly forges,FRA,1,52
bailly franc,FRA,1,10
bailly riviere,FRA,1,76
bailly romainvilliers,FRA,1,77
bain bretagne,FRA,1,35
baincthun,FRA,1,62
bainghen,FRA,1,62
bains,FRA,1,43
bains bains,FRA,1,88
bains oust,FRA,1,35
bainville madon,FRA,1,54
bainville miroirs,FRA,1,54
bainville saules,FRA,1,88
bairols,FRA,1,06
bairon environs,FRA,1,08
baisieux,FRA,1,59
baissey,FRA,1,52
baives,FRA,1,59
baix,FRA,1,07
baixas,FRA,1,66
baizieux,FRA,1,80
baizil,FRA,1,51
bajamont,FRA,1,47
bajonnette,FRA,1,32
bajus,FRA,1,62
balacet,FRA,1,09
baladou,FRA,1,46
balagny therain,FRA,1,60
balagueres,FRA,1,09
balaguier olt,FRA,1,12
balaguier rance,FRA,1,12
balaiseaux,FRA,1,39
balaives butz,FRA,1,08
balanod,FRA,1,39
balansun,FRA,1,64
balanzac,FRA,1,17
balaruc bains,FRA,1,34
balaruc vieux,FRA,1,34
balatre,FRA,1,80
balaze,FRA,1,35
balazuc,FRA,1,07
balbigny,FRA,1,42
balbins,FRA,1,38
balbronn,FRA,1,67
baldenheim,FRA,1,67
baldersheim,FRA,1,68
baleine,FRA,1,50
baleix,FRA,1,64
balesta,FRA,1,31
baleyssagues,FRA,1,47
balgau,FRA,1,68
balham,FRA,1,08
balignac,FRA,1,82
balignicourt,FRA,1,10
balines,FRA,1,27
balinghem,FRA,1,62
baliracq maumusson,FRA,1,64
baliros,FRA,1,64
balizac,FRA,1,33
ballainvilliers,FRA,1,91
ballaison,FRA,1,74
ballan mire,FRA,1,37
ballancourt,FRA,1,78
ballancourt essonne,FRA,1,91
ballans,FRA,1,17
ballay,FRA,1,08
balledent,FRA,1,87
ballee,FRA,1,53
balleray,FRA,1,58
balleroy,FRA,1,14
balleroy drome,FRA,1,14
ballersdorf,FRA,1,68
balleville,FRA,1,88
ballon saint mars,FRA,1,72
ballons,FRA,1,26
ballore,FRA,1,71
ballots,FRA,1,53
balloy,FRA,1,77
balma,FRA,1,31
balme,FRA,1,73
balme epy,FRA,1,39
balme grottes,FRA,1,38
balme sillingy,FRA,1,74
balme thuy,FRA,1,74
balmelles,FRA,1,48
balnot grange,FRA,1,10
balnot laignes,FRA,1,10
balogna,FRA,1,2A
balot,FRA,1,21
balsac,FRA,1,12
balschwiller,FRA,1,68
balsieges,FRA,1,48
baltzenheim,FRA,1,68
balzac,FRA,1,16
bambecque,FRA,1,59
bambiderstroff,FRA,1,57
ban laveline,FRA,1,88
ban meurthe clefcy,FRA,1,88
ban roche,FRA,1,67
ban saint martin,FRA,1,57
ban sapt,FRA,1,88
banassac,FRA,1,48
banassac canilhac,FRA,1,48
banca,FRA,1,64
bancigny,FRA,1,02
bancourt,FRA,1,62
bandol,FRA,1,83
bandraboua,FRA,1,976
bandrele,FRA,1,976
baneins,FRA,1,01
baneuil,FRA,1,24
bangor,FRA,1,56
banios,FRA,1,65
banize,FRA,1,23
bannalec,FRA,1,29
bannans,FRA,1,25
banne,FRA,1,07
bannegon,FRA,1,18
banneville ajon,FRA,1,14
banneville campagne,FRA,1,14
bannieres,FRA,1,81
bannoncourt,FRA,1,55
bannost,FRA,1,77
bannost villegagnon,FRA,1,77
banogne recouvrance,FRA,1,08
banon,FRA,1,04
banos,FRA,1,40
bans,FRA,1,39
bansat,FRA,1,63
bantanges,FRA,1,71
banteux,FRA,1,59
banthelu,FRA,1,95
bantheville,FRA,1,55
bantigny,FRA,1,59
bantouzelle,FRA,1,59
bantzenheim,FRA,1,68
banvillars,FRA,1,90
banville,FRA,1,14
banvou,FRA,1,61
banyuls dels aspres,FRA,1,66
banyuls mer,FRA,1,66
baon,FRA,1,89
baons comte,FRA,1,76
bapaume,FRA,1,62
bar aube,FRA,1,10
bar buzancy,FRA,1,08
bar duc,FRA,1,55
bar loup,FRA,1,06
bar seine,FRA,1,10
barace,FRA,1,49
baraigne,FRA,1,11
baraize,FRA,1,36
baralle,FRA,1,62
baraqueville,FRA,1,12
barastre,FRA,1,62
baratier,FRA,1,05
barbachen,FRA,1,65
barbaggio,FRA,1,2B
barbaira,FRA,1,11
barbaise,FRA,1,08
barbas,FRA,1,54
barbaste,FRA,1,47
barbatre,FRA,1,85
barbazan,FRA,1,31
barbazan debat,FRA,1,65
barbazan dessus,FRA,1,65
barben,FRA,1,13
barbentane,FRA,1,13
barberaz,FRA,1,73
barberey,FRA,1,10
barberey saint sulpice,FRA,1,10
barberier,FRA,1,03
barbeville,FRA,1,14
barbey,FRA,1,77
barbey seroux,FRA,1,88
barbezieres,FRA,1,16
barbezieux,FRA,1,16
barbezieux saint hilaire,FRA,1,16
barbieres,FRA,1,26
barbirey ouche,FRA,1,21
barbizon,FRA,1,77
